row_id,sex,length,diameter,height,whole_weight,shucked_weight,cisvera_weight,shell_weight,rings
3769,F,0.56,0.43,0.145,0.898,0.3895,0.2325,0.245,9.0
3770,I,0.565,0.43,0.125,0.6545,0.2815,0.139,0.21,9.0
3773,F,0.575,0.46,0.15,0.927,0.333,0.207,0.2985,9.0
3776,F,0.585,0.42,0.155,0.9845,0.442,0.2155,0.2875,13.0
3778,I,0.59,0.45,0.125,0.86,0.437,0.1515,0.245,9.0
3779,M,0.595,0.48,0.185,1.1785,0.526,0.2975,0.314,10.0
3782,F,0.62,0.5,0.175,1.107,0.4895,0.24,0.343,11.0
3783,I,0.62,0.48,0.18,1.1305,0.5285,0.2655,0.306,12.0
3784,M,0.62,0.48,0.155,1.2555,0.527,0.374,0.3175,11.0
3785,M,0.625,0.495,0.155,1.177,0.5055,0.278,0.345,9.0
3786,M,0.625,0.5,0.185,1.2425,0.5995,0.248,0.335,10.0
3787,M,0.63,0.49,0.16,1.09,0.407,0.224,0.354,12.0
3788,F,0.63,0.475,0.15,1.072,0.433,0.2975,0.315,8.0
3790,F,0.65,0.505,0.175,1.2075,0.5105,0.262,0.39,10.0
3791,F,0.65,0.495,0.175,1.227,0.528,0.258,0.37,11.0
3794,M,0.67,0.52,0.175,1.4755,0.6275,0.379,0.374,10.0
3795,M,0.675,0.54,0.175,1.5545,0.6645,0.278,0.512,12.0
3798,F,0.695,0.535,0.175,1.361,0.5465,0.2815,0.465,10.0
3801,I,0.205,0.155,0.045,0.0495,0.0235,0.011,0.014,3.0
3802,I,0.305,0.23,0.075,0.1455,0.0595,0.0305,0.05,6.0
3803,I,0.32,0.23,0.06,0.129,0.0615,0.0275,0.0355,7.0
3804,I,0.355,0.27,0.1,0.2255,0.11,0.042,0.064,7.0
3805,M,0.425,0.305,0.11,0.359,0.173,0.0875,0.0975,9.0
3806,I,0.425,0.31,0.095,0.3505,0.1645,0.071,0.1,8.0
3807,F,0.45,0.365,0.115,0.5885,0.318,0.121,0.1325,8.0
3808,M,0.515,0.385,0.13,0.623,0.2855,0.1285,0.175,10.0
3809,F,0.52,0.375,0.135,0.5375,0.221,0.117,0.17,8.0
3810,I,0.525,0.4,0.125,0.5655,0.2435,0.119,0.175,8.0
3811,M,0.555,0.445,0.13,0.8625,0.4225,0.155,0.24,9.0
3812,F,0.61,0.49,0.17,1.137,0.4605,0.2825,0.344,12.0
3813,I,0.35,0.26,0.095,0.221,0.0985,0.043,0.07,8.0
3814,I,0.38,0.275,0.095,0.2425,0.106,0.0485,0.21,6.0
3817,M,0.475,0.385,0.12,0.562,0.289,0.0905,0.153,8.0
3818,M,0.565,0.445,0.14,0.836,0.406,0.1605,0.2245,9.0
3819,M,0.57,0.45,0.14,0.9275,0.477,0.1605,0.2515,8.0
3820,M,0.57,0.44,0.145,0.8815,0.3605,0.1955,0.2735,10.0
3822,F,0.605,0.48,0.175,1.1685,0.4815,0.2305,0.356,9.0
3824,M,0.62,0.46,0.17,1.127,0.535,0.2635,0.296,7.0
3825,M,0.625,0.47,0.17,1.1665,0.4605,0.2565,0.3945,11.0
3826,F,0.68,0.52,0.185,1.541,0.5985,0.395,0.4575,10.0
3827,M,0.68,0.54,0.195,1.7825,0.5565,0.3235,0.4285,11.0
3830,M,0.5,0.385,0.12,0.6335,0.2305,0.125,0.235,14.0
3831,F,0.545,0.42,0.175,0.754,0.256,0.1775,0.275,10.0
3833,M,0.535,0.41,0.15,0.8105,0.345,0.187,0.24,11.0
3834,M,0.335,0.26,0.075,0.22,0.0855,0.04,0.085,6.0
3835,F,0.425,0.35,0.1,0.4425,0.175,0.0755,0.175,7.0
3836,M,0.41,0.325,0.1,0.3555,0.146,0.072,0.105,9.0
3838,I,0.335,0.25,0.095,0.185,0.0795,0.0495,0.055,8.0
3839,M,0.52,0.425,0.125,0.79,0.372,0.205,0.19,8.0
3842,F,0.615,0.475,0.145,0.9525,0.3915,0.195,0.32,9.0
3849,M,0.385,0.3,0.115,0.3435,0.1645,0.085,0.1025,6.0
3851,M,0.56,0.44,0.13,0.8255,0.2425,0.202,0.285,10.0
3853,F,0.57,0.465,0.155,0.9685,0.446,0.261,0.255,9.0
3857,M,0.655,0.515,0.2,1.373,0.443,0.3375,0.49,16.0
3861,F,0.63,0.475,0.175,1.423,0.4155,0.3385,0.49,14.0
3864,I,0.32,0.235,0.065,0.1385,0.058,0.0225,0.05,5.0
3867,F,0.5,0.39,0.13,0.6355,0.2505,0.1635,0.195,15.0
3868,F,0.44,0.34,0.135,0.3975,0.1505,0.0945,0.135,8.0
3870,M,0.545,0.44,0.165,0.744,0.2875,0.204,0.25,15.0
3872,F,0.515,0.4,0.115,0.578,0.191,0.1445,0.17,9.0
3873,I,0.33,0.25,0.075,0.1405,0.056,0.035,0.05,5.0
3874,F,0.525,0.41,0.15,0.708,0.274,0.151,0.25,12.0
3875,M,0.295,0.225,0.09,0.1385,0.048,0.046,0.05,9.0
3877,F,0.645,0.5,0.225,1.626,0.587,0.4055,0.41,15.0
3878,M,0.45,0.355,0.115,0.478,0.18,0.1185,0.155,10.0
3879,F,0.61,0.49,0.17,1.1775,0.5655,0.2385,0.295,15.0
3880,I,0.38,0.3,0.1,0.286,0.1305,0.056,0.09,7.0
3882,F,0.67,0.545,0.16,1.5415,0.5985,0.2565,0.495,15.0
3883,M,0.54,0.425,0.12,0.817,0.2945,0.153,0.195,10.0
3884,I,0.29,0.225,0.075,0.152,0.071,0.059,0.045,9.0
3885,I,0.41,0.33,0.105,0.335,0.1525,0.074,0.11,7.0
3886,F,0.46,0.375,0.12,0.4915,0.2205,0.088,0.17,7.0
3887,F,0.56,0.44,0.155,0.9705,0.4315,0.263,0.255,9.0
3888,F,0.575,0.45,0.1,0.9315,0.431,0.222,0.235,12.0
3893,I,0.435,0.355,0.125,0.4075,0.1535,0.074,0.165,9.0
3894,M,0.495,0.38,0.135,0.6295,0.263,0.1425,0.215,12.0
3895,F,0.595,0.5,0.18,1.053,0.4405,0.192,0.39,13.0
3896,M,0.76,0.575,0.19,1.829,0.7035,0.386,0.56,14.0
3899,I,0.14,0.105,0.035,0.0145,0.005,0.0035,0.005,4.0
3901,F,0.525,0.43,0.125,0.813,0.3315,0.166,0.1775,12.0
3902,I,0.16,0.12,0.02,0.018,0.0075,0.0045,0.005,4.0
3905,M,0.38,0.27,0.095,0.219,0.0835,0.0515,0.07,6.0
3906,M,0.245,0.18,0.065,0.0635,0.0245,0.0135,0.02,4.0
3909,F,0.455,0.375,0.125,0.458,0.1985,0.111,0.12,10.0
3910,M,0.455,0.355,0.135,0.4745,0.1865,0.0935,0.168,13.0
3913,I,0.54,0.4,0.145,0.757,0.315,0.181,0.215,11.0
3915,I,0.56,0.445,0.165,1.0285,0.4535,0.253,0.275,11.0
3916,F,0.52,0.41,0.16,0.712,0.2845,0.153,0.225,10.0
3917,I,0.615,0.46,0.19,1.066,0.4335,0.226,0.33,13.0
3918,F,0.645,0.49,0.19,1.3065,0.479,0.3565,0.345,18.0
3920,M,0.295,0.23,0.085,0.125,0.042,0.0285,0.043,8.0
3923,M,0.395,0.28,0.08,0.266,0.0995,0.066,0.09,12.0
3925,F,0.47,0.35,0.115,0.487,0.1955,0.127,0.155,8.0
3928,I,0.725,0.55,0.22,2.0495,0.7735,0.4405,0.655,10.0
3930,F,0.67,0.535,0.185,1.597,0.6275,0.35,0.47,21.0
3931,I,0.55,0.44,0.165,0.8605,0.312,0.169,0.3,17.0
3932,F,0.49,0.37,0.115,0.541,0.171,0.1175,0.185,11.0
3934,I,0.235,0.175,0.08,0.0645,0.0215,0.0175,0.0215,5.0
3935,M,0.52,0.41,0.115,0.77,0.263,0.157,0.26,11.0
3938,F,0.35,0.275,0.065,0.205,0.0745,0.0465,0.07,10.0
3939,M,0.555,0.42,0.145,0.8695,0.3075,0.2575,0.25,14.0
3940,M,0.505,0.39,0.105,0.6555,0.2595,0.18,0.19,11.0
3944,M,0.55,0.44,0.16,0.991,0.348,0.168,0.375,20.0
3946,M,0.525,0.41,0.165,0.8005,0.2635,0.1985,0.25,13.0
3952,I,0.315,0.235,0.08,0.18,0.08,0.045,0.047,5.0
3955,I,0.49,0.385,0.12,0.591,0.271,0.1125,0.1775,9.0
3957,F,0.555,0.44,0.155,1.016,0.4935,0.1855,0.263,10.0
3960,M,0.69,0.55,0.195,1.777,0.769,0.38,0.4305,11.0
3961,M,0.695,0.55,0.205,2.173,1.133,0.4665,0.496,10.0
3962,F,0.72,0.575,0.195,2.1505,1.0745,0.382,0.585,10.0
3965,I,0.295,0.22,0.07,0.1365,0.0575,0.0295,0.035,6.0
3970,I,0.385,0.285,0.09,0.248,0.0935,0.066,0.07,6.0
3972,M,0.415,0.315,0.12,0.4015,0.199,0.087,0.097,8.0
3975,I,0.44,0.33,0.135,0.4095,0.163,0.1005,0.119,6.0
3976,I,0.45,0.35,0.135,0.494,0.2205,0.0945,0.1405,7.0
3977,I,0.475,0.35,0.12,0.4905,0.2035,0.13,0.135,7.0
3978,M,0.485,0.39,0.12,0.599,0.251,0.1345,0.169,8.0
3979,M,0.495,0.375,0.115,0.6245,0.282,0.143,0.155,6.0
3981,M,0.565,0.455,0.15,0.9795,0.444,0.205,0.275,8.0
3982,I,0.58,0.435,0.15,0.8915,0.363,0.1925,0.2515,6.0
3984,M,0.6,0.465,0.155,1.262,0.6245,0.2455,0.33,10.0
3985,M,0.63,0.48,0.185,1.21,0.53,0.2555,0.322,11.0
3986,F,0.645,0.525,0.17,1.37,0.6135,0.283,0.34,10.0
3988,M,0.665,0.515,0.165,1.3855,0.621,0.302,0.3445,8.0
3989,F,0.67,0.52,0.195,1.8065,0.758,0.3735,0.5055,11.0
3990,M,0.67,0.51,0.2,1.5945,0.6705,0.3845,0.4505,10.0
3993,M,0.72,0.6,0.235,2.2385,0.984,0.411,0.621,12.0
3994,I,0.185,0.135,0.045,0.032,0.011,0.0065,0.01,4.0
3995,I,0.245,0.175,0.055,0.0785,0.04,0.018,0.02,5.0
3996,I,0.315,0.23,0.0,0.134,0.0575,0.0285,0.3505,6.0
3997,I,0.36,0.27,0.09,0.2075,0.098,0.039,0.062,6.0
3999,I,0.415,0.31,0.095,0.34,0.181,0.057,0.083,6.0
4002,I,0.485,0.375,0.125,0.562,0.2505,0.1345,0.1525,8.0
4004,M,0.52,0.395,0.125,0.5815,0.2565,0.1265,0.17,10.0
4007,F,0.585,0.46,0.15,1.0035,0.503,0.2105,0.2515,11.0
4013,M,0.625,0.505,0.175,1.131,0.5425,0.2265,0.323,8.0
4015,M,0.635,0.48,0.145,1.181,0.665,0.229,0.225,10.0
4017,M,0.66,0.505,0.19,1.4385,0.6775,0.285,0.178,11.0
4018,M,0.66,0.485,0.155,1.2275,0.61,0.274,0.3,8.0
4022,M,0.72,0.545,0.195,1.7475,0.8215,0.383,0.4705,11.0
4023,I,0.275,0.2,0.07,0.096,0.037,0.0225,0.03,6.0
4024,I,0.33,0.245,0.065,0.1445,0.058,0.032,0.0505,6.0
4025,I,0.33,0.26,0.085,0.1965,0.0915,0.0425,0.055,7.0
4026,I,0.365,0.28,0.09,0.196,0.0865,0.036,0.0605,7.0
4028,I,0.42,0.31,0.1,0.2805,0.1125,0.0615,0.0925,8.0
4029,I,0.435,0.335,0.11,0.334,0.1355,0.0775,0.0965,7.0
4032,I,0.485,0.365,0.09,0.651,0.3165,0.132,0.18,8.0
4034,M,0.51,0.405,0.125,0.6925,0.327,0.155,0.1805,7.0
4035,I,0.52,0.41,0.14,0.5995,0.242,0.1375,0.182,11.0
4036,I,0.54,0.42,0.14,0.74,0.3595,0.159,0.1985,8.0
4038,I,0.55,0.445,0.125,0.672,0.288,0.1365,0.21,11.0
4039,I,0.56,0.44,0.155,0.811,0.3685,0.178,0.235,11.0
4042,F,0.575,0.46,0.165,0.9575,0.4815,0.1945,0.236,10.0
4043,F,0.58,0.46,0.135,0.926,0.4025,0.208,0.275,8.0
4044,F,0.58,0.425,0.155,0.873,0.3615,0.249,0.239,10.0
4046,M,0.6,0.46,0.155,0.6655,0.285,0.149,0.269,11.0
4050,M,0.625,0.495,0.175,1.2935,0.5805,0.317,0.355,9.0
4051,M,0.625,0.5,0.175,1.0565,0.4615,0.258,0.305,10.0
4052,M,0.625,0.47,0.145,1.7855,0.675,0.247,0.3245,13.0
4054,F,0.635,0.5,0.18,1.2565,0.539,0.292,0.35,10.0
4055,F,0.645,0.5,0.15,1.159,0.4675,0.3355,0.31,9.0
4056,M,0.645,0.51,0.165,1.403,0.5755,0.2515,0.4545,11.0
4057,F,0.69,0.535,0.185,1.826,0.797,0.409,0.499,11.0
4058,F,0.695,0.56,0.185,1.7715,0.8195,0.331,0.437,10.0
4059,M,0.515,0.39,0.12,0.6125,0.302,0.1365,0.1415,8.0
4061,M,0.62,0.465,0.145,0.911,0.375,0.2145,0.278,10.0
4063,F,0.63,0.515,0.16,1.336,0.553,0.3205,0.35,11.0
4065,I,0.37,0.275,0.08,0.2325,0.093,0.056,0.072,6.0
4066,I,0.395,0.31,0.085,0.317,0.153,0.0505,0.0935,7.0
4067,I,0.4,0.3,0.115,0.318,0.1335,0.0725,0.0935,6.0
4068,I,0.41,0.305,0.1,0.2645,0.1,0.0655,0.085,7.0
4069,I,0.455,0.335,0.105,0.4055,0.175,0.092,0.1185,8.0
4070,I,0.48,0.335,0.125,0.524,0.246,0.1095,0.145,7.0
4073,I,0.515,0.395,0.125,0.5805,0.2365,0.1075,0.19,9.0
4074,I,0.52,0.4,0.14,0.622,0.278,0.1455,0.169,8.0
4075,M,0.545,0.45,0.15,0.7805,0.3795,0.1625,0.216,8.0
4079,M,0.55,0.385,0.13,0.7275,0.343,0.1625,0.19,8.0
4080,I,0.555,0.43,0.125,0.7005,0.3395,0.1355,0.2095,8.0
4081,M,0.56,0.45,0.145,0.9355,0.425,0.1645,0.2725,11.0
4083,M,0.57,0.445,0.16,1.0145,0.516,0.164,0.3,10.0
4085,M,0.585,0.51,0.16,1.218,0.639,0.241,0.3,11.0
4086,M,0.59,0.45,0.155,0.874,0.369,0.2135,0.24,8.0
4087,I,0.595,0.475,0.155,0.984,0.4865,0.184,0.2755,10.0
4088,M,0.6,0.47,0.13,1.0105,0.423,0.219,0.298,9.0
4089,M,0.61,0.365,0.155,1.0765,0.488,0.249,0.27,9.0
4092,F,0.625,0.49,0.19,1.7015,0.7465,0.4105,0.3855,11.0
4094,M,0.63,0.53,0.175,1.4135,0.667,0.2945,0.3555,13.0
4096,F,0.635,0.5,0.175,1.477,0.684,0.3005,0.39,12.0
4104,F,0.71,0.545,0.175,1.907,0.8725,0.4565,0.475,11.0
4107,I,0.42,0.305,0.1,0.3415,0.1645,0.0775,0.086,7.0
4108,I,0.48,0.35,0.1,0.519,0.2365,0.1275,0.126,7.0
4109,M,0.48,0.365,0.13,0.5305,0.2405,0.127,0.139,8.0
4111,I,0.515,0.4,0.14,0.7165,0.3495,0.1595,0.1785,8.0
4116,M,0.625,0.48,0.16,1.2415,0.6575,0.2625,0.2785,9.0
4117,F,0.64,0.505,0.175,1.3185,0.6185,0.302,0.3315,9.0
4119,I,0.3,0.215,0.05,0.1185,0.048,0.0225,0.042,4.0
4120,M,0.35,0.265,0.09,0.197,0.073,0.0365,0.077,7.0
4124,I,0.5,0.385,0.12,0.516,0.197,0.1305,0.165,8.0
4125,I,0.54,0.415,0.135,0.709,0.3195,0.174,0.185,9.0
4127,I,0.55,0.445,0.11,0.7935,0.378,0.142,0.26,10.0
4128,M,0.555,0.435,0.145,0.9205,0.404,0.2275,0.255,8.0
4129,I,0.57,0.425,0.14,0.7655,0.331,0.14,0.24,10.0
4131,I,0.58,0.425,0.145,0.83,0.379,0.1605,0.2575,11.0
4132,I,0.585,0.47,0.17,0.985,0.3695,0.2395,0.315,10.0
4133,M,0.585,0.45,0.15,0.997,0.4055,0.283,0.251,11.0
4134,F,0.595,0.455,0.14,0.914,0.3895,0.2225,0.271,9.0
4136,F,0.615,0.495,0.155,1.0805,0.52,0.19,0.32,9.0
4139,F,0.635,0.495,0.175,1.2355,0.5205,0.3085,0.347,10.0
4140,F,0.645,0.535,0.19,1.2395,0.468,0.2385,0.424,10.0
4144,M,0.67,0.535,0.19,1.669,0.7465,0.2935,0.508,11.0
4147,M,0.695,0.55,0.195,1.6645,0.727,0.36,0.445,11.0
4148,M,0.77,0.605,0.175,2.0505,0.8005,0.526,0.355,11.0
4149,I,0.28,0.215,0.07,0.124,0.063,0.0215,0.03,6.0
4152,I,0.37,0.28,0.09,0.218,0.0995,0.0545,0.0615,7.0
4153,I,0.43,0.315,0.115,0.384,0.1885,0.0715,0.11,8.0
4156,M,0.475,0.37,0.11,0.4895,0.2185,0.107,0.146,8.0
4158,I,0.48,0.355,0.11,0.4495,0.201,0.089,0.14,8.0
4160,F,0.585,0.475,0.165,1.053,0.458,0.217,0.3,11.0
4162,M,0.385,0.255,0.1,0.3175,0.137,0.068,0.092,8.0
4163,I,0.39,0.31,0.085,0.344,0.181,0.0695,0.079,7.0
4165,I,0.405,0.3,0.085,0.3035,0.15,0.0505,0.088,7.0
4166,I,0.475,0.365,0.115,0.499,0.232,0.0885,0.156,10.0
4167,M,0.5,0.38,0.125,0.577,0.269,0.1265,0.1535,9.0
4168,F,0.515,0.4,0.125,0.615,0.2865,0.123,0.1765,8.0
4170,M,0.55,0.43,0.13,0.8395,0.3155,0.1955,0.2405,10.0
4173,M,0.59,0.44,0.135,0.966,0.439,0.2145,0.2605,10.0
4176,M,0.71,0.555,0.195,1.9485,0.9455,0.3765,0.495,12.0
