game,ply,board,player,action,return,before,after
1839,2,.....X...,O,8,1,0.28800000000000003,0.4304
1839,3,.....X..O,X,1,-1,0.0,-0.2
1839,4,.X...X..O,O,7,1,-0.03999999999999998,0.16800000000000004
1839,5,.X...X.OO,X,3,-1,0.2,-0.03999999999999998
1839,6,.X.X.X.OO,O,4,1,0.2,0.36000000000000004
1839,7,.X.XOX.OO,X,0,-1,0.0,-0.2
1839,8,XX.XOX.OO,O,6,1,0.0,0.2
1840,1,.........,X,7,1,0.007636076339557263,0.2061088610716458
1840,2,.......X.,O,2,-1,0.03392972799999999,-0.1728562176
1840,3,..O....X.,X,1,1,0.08800000000000002,0.27040000000000003
1840,4,.XO....X.,O,3,-1,0.0,-0.2
1840,5,.XOO...X.,X,6,1,0.2,0.36000000000000004
1840,6,.XOO..XX.,O,5,-1,0.0,-0.2
1840,7,.XOO.OXX.,X,4,1,0.2,0.36000000000000004
1841,1,.........,X,7,1,0.2061088610716458,0.3648870888573167
1841,2,.......X.,O,2,-1,-0.1728562176,-0.33828497408
1841,3,..O....X.,X,0,1,0.0,0.2
1841,4,X.O....X.,O,6,-1,0.488,0.19039999999999996
1841,5,X.O...OX.,X,5,1,0.0,0.2
1841,6,X.O..XOX.,O,3,-1,0.0,-0.2
1841,7,X.OO.XOX.,X,4,1,0.0,0.2
1841,8,X.OOXXOX.,O,1,-1,-0.2,-0.36000000000000004
1841,9,XOOOXXOX.,X,8,1,0.488,0.5904
1842,1,.........,X,7,-1,0.3648870888573167,0.09190967108585335
1842,2,.......X.,O,5,1,-0.21121280000000003,0.031029759999999962
1842,3,.....O.X.,X,8,-1,0.28800000000000003,0.030400000000000038
1842,4,.....O.XX,O,2,1,0.0,0.2
1842,5,..O..O.XX,X,1,-1,0.0,-0.2
1842,6,.XO..O.XX,O,6,1,0.0,0.2
1842,7,.XO..OOXX,X,3,-1,0.0,-0.2
1842,8,.XOX.OOXX,O,4,1,0.0,0.2
1843,1,.........,X,7,1,0.09190967108585335,0.2735277368686827
1843,2,.......X.,O,5,-1,0.031029759999999962,-0.17517619200000006
1843,3,.....O.X.,X,1,1,0.2,0.36000000000000004
1843,4,.X...O.X.,O,6,-1,0.0,-0.2
1843,5,.X...OOX.,X,3,1,0.0,0.2
1843,6,.X.X.OOX.,O,8,-1,0.0,-0.2
1843,7,.X.X.OOXO,X,4,1,0.2,0.36000000000000004
1844,1,.........,X,0,1,-0.2819804394539851,-0.025584351563188057
1844,2,X........,O,2,-1,0.2818422091167815,0.02547376729342521
1844,3,X.O......,X,6,1,-0.10215385861324802,0.11827691310940158
1844,4,X.O...X..,O,3,-1,0.265536,0.012428799999999962
1844,5,X.OO..X..,X,5,1,0.0,0.2
1844,6,X.OO.XX..,O,4,-1,0.0,-0.2
1844,7,X.OOOXX..,X,8,1,0.0,0.2
1844,8,X.OOOXX.X,O,1,-1,0.0,-0.2
1844,9,XOOOOXX.X,X,7,1,0.2,0.36000000000000004
1845,1,.........,X,7,-1,0.2735277368686827,0.018822189494946184
1845,2,.......X.,O,5,1,-0.17517619200000006,0.05985904639999998
1845,3,.....O.X.,X,1,-1,0.36000000000000004,0.08800000000000002
1845,4,.X...O.X.,O,2,1,0.0,0.2
1845,5,.XO..O.X.,X,3,-1,0.2,-0.03999999999999998
1845,6,.XOX.O.X.,O,8,1,0.0,0.2
1846,1,.........,X,7,-1,0.018822189494946184,-0.18494224840404305
1846,2,.......X.,O,5,1,0.05985904639999998,0.24788723712
1846,3,.....O.X.,X,1,-1,0.08800000000000002,-0.1296
1846,4,.X...O.X.,O,2,1,0.2,0.36000000000000004
1846,5,.XO..O.X.,X,6,-1,0.0,-0.2
1846,6,.XO..OXX.,O,8,1,0.0,0.2
1847,1,.........,X,3,-1,-0.011817876746168021,-0.2094543013969344
1847,2,...X.....,O,7,1,0.09059925005146519,0.27247940004117216
1847,3,...X...O.,X,4,-1,0.2,-0.03999999999999998
1847,4,...XX..O.,O,2,1,0.0,0.2
1847,5,..OXX..O.,X,6,-1,0.0,-0.2
1847,6,..OXX.XO.,O,8,1,0.0,0.2
1847,7,..OXX.XOO,X,1,-1,0.2,-0.03999999999999998
1847,8,.XOXX.XOO,O,5,1,0.0,0.2
1848,1,.........,X,6,1,-0.023091876974114772,0.1815264984207082
1848,2,......X..,O,8,-1,-0.868483577112662,-0.8947868616901296
1848,3,......X.O,X,0,1,0.7703980997264641,0.8163184797811713
1848,4,X.....X.O,O,4,-1,-0.41632,-0.533056
1848,5,X...O.X.O,X,3,1,0.5904,0.67232
1849,1,.........,X,6,1,0.1815264984207082,0.34522119873656654
1849,2,......X..,O,4,-1,0.19174728810206623,-0.04660216951834703
1849,3,....O.X..,X,5,1,-0.2,0.03999999999999998
1849,4,....OXX..,O,3,-1,0.2,-0.03999999999999998
1849,5,...OOXX..,X,7,1,0.0,0.2
1849,6,...OOXXX.,O,2,-1,0.0,-0.2
1849,7,..OOOXXX.,X,1,1,0.0,0.2
1849,8,.XOOOXXX.,O,0,-1,0.0,-0.2
1849,9,OXOOOXXX.,X,8,1,0.0,0.2
1850,1,.........,X,6,0,0.34522119873656654,0.2761769589892532
1850,2,......X..,O,4,0,-0.04660216951834703,-0.037281735614677625
1850,3,....O.X..,X,1,0,0.0,0.0
1850,4,.X..O.X..,O,0,0,0.14237696,0.113901568
1850,5,OX..O.X..,X,8,0,0.017179869184000003,0.013743895347200002
1850,6,OX..O.X.X,O,2,0,0.0,0.0
1850,7,OXO.O.X.X,X,5,0,0.026843545600000008,0.021474836480000006
1850,8,OXO.OXX.X,O,7,0,0.0,0.0
1850,9,OXO.OXXOX,X,3,0,0.0,0.0
1851,1,.........,X,6,1,0.2761769589892532,0.4209415671914026
1851,2,......X..,O,4,-1,-0.037281735614677625,-0.2298253884917421
1851,3,....O.X..,X,5,1,0.03999999999999998,0.23199999999999998
1851,4,....OXX..,O,7,-1,0.0,-0.2
1851,5,....OXXO.,X,0,1,0.0,0.2
1851,6,X...OXXO.,O,8,-1,0.0,-0.2
1851,7,X...OXXOO,X,1,1,0.0,0.2
1851,8,XX..OXXOO,O,3,-1,0.0,-0.2
1851,9,XX.OOXXOO,X,2,1,0.2,0.36000000000000004
1852,1,.........,X,6,1,0.4209415671914026,0.5367532537531221
1852,2,......X..,O,4,-1,-0.2298253884917421,-0.3838603107933937
1852,3,....O.X..,X,5,1,0.23199999999999998,0.3856
1852,4,....OXX..,O,2,-1,0.0,-0.2
1852,5,..O.OXX..,X,8,1,0.0,0.2
1852,6,..O.OXX.X,O,1,-1,0.2,-0.03999999999999998
1852,7,.OO.OXX.X,X,7,1,0.0,0.2
1853,1,.........,X,6,1,0.5367532537531221,0.6294026030024977
1853,2,......X..,O,4,-1,-0.3838603107933937,-0.507088248634715
1853,3,....O.X..,X,5,1,0.3856,0.50848
1853,4,....OXX..,O,0,-1,0.0,-0.2
1853,5,O...OXX..,X,2,1,0.0,0.2
1853,6,O.X.OXX..,O,3,-1,0.2,-0.03999999999999998
1853,7,O.XOOXX..,X,8,1,0.2,0.36000000000000004
1854,1,.........,X,6,0,0.6294026030024977,0.5035220824019981
1854,2,......X..,O,4,0,-0.507088248634715,-0.405670598907772
1854,3,....O.X..,X,5,0,0.50848,0.40678400000000003
1854,4,....OXX..,O,2,0,-0.2,-0.16
1854,5,..O.OXX..,X,8,0,0.2,0.16
1854,6,..O.OXX.X,O,0,0,0.0,0.0
1854,7,O.O.OXX.X,X,1,0,0.2,0.16
1854,8,OXO.OXX.X,O,7,0,0.0,0.0
1854,9,OXO.OXXOX,X,3,0,0.0,0.0
1855,1,.........,X,6,1,0.5035220824019981,0.6028176659215985
1855,2,......X..,O,4,-1,-0.405670598907772,-0.5245364791262176
1855,3,....O.X..,X,5,1,0.40678400000000003,0.5254272
1855,4,....OXX..,O,1,-1,0.0,-0.2
1855,5,.O..OXX..,X,8,1,-0.2,0.03999999999999998
1855,6,.O..OXX.X,O,0,-1,0.0,-0.2
1855,7,OO..OXX.X,X,7,1,0.2,0.36000000000000004
1856,1,.........,X,6,-1,0.6028176659215985,0.28225413273727873
1856,2,......X..,O,4,1,-0.5245364791262176,-0.21962918330097403
1856,3,....O.X..,X,5,-1,0.5254272,0.22034175999999994
1856,4,....OXX..,O,8,1,0.0,0.2
1856,5,....OXX.O,X,2,-1,0.0,-0.2
1856,6,..X.OXX.O,O,3,1,0.2,0.36000000000000004
1856,7,..XOOXX.O,X,1,-1,0.0,-0.2
1856,8,.XXOOXX.O,O,0,1,0.2,0.36000000000000004
1857,1,.........,X,6,-1,0.28225413273727873,0.02580330618982296
1857,2,......X..,O,4,1,-0.21962918330097403,0.024296653359220793
1857,3,....O.X..,X,5,-1,0.22034175999999994,-0.023726592000000046
1857,4,....OXX..,O,8,1,0.2,0.36000000000000004
1857,5,....OXX.O,X,2,-1,-0.2,-0.36000000000000004
1857,6,..X.OXX.O,O,3,1,0.36000000000000004,0.488
1857,7,..XOOXX.O,X,1,-1,-0.2,-0.36000000000000004
1857,8,.XXOOXX.O,O,0,1,0.36000000000000004,0.488
1858,1,.........,X,6,-1,0.02580330618982296,-0.17935735504814165
1858,2,......X..,O,4,1,0.024296653359220793,0.21943732268737665
1858,3,....O.X..,X,8,-1,0.0,-0.2
1858,4,....O.X.X,O,7,1,0.3064448,0.44515584
1858,5,....O.XOX,X,2,-1,-0.03999999999999998,-0.23199999999999998
1858,6,..X.O.XOX,O,1,1,0.2,0.36000000000000004
1859,1,.........,X,0,-1,-0.025584351563188057,-0.22046748125055046
1859,2,X........,O,8,1,-0.73948859088896,-0.391590872711168
1859,3,X.......O,X,5,-1,0.73948859088896,0.391590872711168
1859,4,X....X..O,O,7,1,-0.2,0.03999999999999998
1859,5,X....X.OO,X,2,-1,0.2,-0.03999999999999998
1859,6,X.X..X.OO,O,6,1,0.0,0.2
1860,1,.........,X,5,-1,-0.12240795199601047,-0.29792636159680835
1860,2,.....X...,O,7,1,-0.328,-0.06240000000000001
1860,3,.....X.O.,X,8,-1,0.328,0.06240000000000001
1860,4,.....X.OX,O,1,1,0.0,0.2
1860,5,.O...X.OX,X,3,-1,0.2,-0.03999999999999998
1860,6,.O.X.X.OX,O,4,1,0.0,0.2
1861,1,.........,X,4,0,-0.13132938433110217,-0.10506350746488173
1861,2,....X....,O,0,0,0.05325717533111103,0.04260574026488882
1861,3,O...X....,X,3,0,0.29308520565744933,0.23446816452595948
1861,4,O..XX....,O,5,0,-0.18271482937344002,-0.14617186349875202
1861,5,O..XXO...,X,1,0,0.1937099456512,0.15496795652096002
1861,6,OX.XXO...,O,7,0,-0.05242880000000001,-0.04194304000000001
1861,7,OX.XXO.O.,X,6,0,0.09437184000000001,0.07549747200000001
1861,8,OX.XXOXO.,O,2,0,0.0,0.0
1861,9,OXOXXOXO.,X,8,0,0.0,0.0
1862,1,.........,X,4,1,-0.10506350746488173,0.11594919402809463
1862,2,....X....,O,0,-1,0.04260574026488882,-0.16591540778808894
1862,3,O...X....,X,3,1,0.23446816452595948,0.3875745316207676
1862,4,O..XX....,O,7,-1,-0.533056,-0.6264448
1862,5,O..XX..O.,X,2,1,0.36000000000000004,0.488
1862,6,O.XXX..O.,O,8,-1,0.0,-0.2
1862,7,O.XXX..OO,X,6,1,0.2,0.36000000000000004
1863,1,.........,X,4,1,0.11594919402809463,0.2927593552224757
1863,2,....X....,O,0,-1,-0.16591540778808894,-0.33273232623047116
1863,3,O...X....,X,2,1,-0.07585520596821868,0.13931583522542507
1863,4,O.X.X....,O,3,-1,0.11321600000000001,-0.1094272
1863,5,O.XOX....,X,6,1,0.488,0.5904
1864,1,.........,X,4,0,0.2927593552224757,0.23420748417798057
1864,2,....X....,O,6,0,-0.28187892228332884,-0.22550313782666306
1864,3,....X.O..,X,3,0,0.2612480987461894,0.20899847899695154
1864,4,...XX.O..,O,8,0,-0.03870262764025939,-0.030962102112207512
1864,5,...XX.O.O,X,7,0,0.43069022207999996,0.344552177664
1864,6,...XX.OXO,O,5,0,-0.16,-0.128
1864,7,...XXOOXO,X,2,0,0.16,0.128
1864,8,..XXXOOXO,O,1,0,0.0,0.0
1864,9,.OXXXOOXO,X,0,0,0.0,0.0
1865,1,.........,X,4,1,0.23420748417798057,0.3873659873423845
1865,2,....X....,O,6,-1,-0.22550313782666306,-0.38040251026133043
1865,3,....X.O..,X,2,1,-0.1887872,0.04897024
1865,4,..X.X.O..,O,3,-1,0.36000000000000004,0.08800000000000002
1865,5,..XOX.O..,X,7,1,0.0,0.2
1865,6,..XOX.OX.,O,5,-1,0.0,-0.2
1865,7,..XOXOOX.,X,0,1,0.0,0.2
1865,8,X.XOXOOX.,O,8,-1,0.0,-0.2
1865,9,X.XOXOOXO,X,1,1,0.2,0.36000000000000004
1866,1,.........,X,0,-1,-0.22046748125055046,-0.3763739850004404
1866,2,X........,O,2,1,0.02547376729342521,0.22037901383474018
1866,3,X.O......,X,7,-1,-0.49537280000000006,-0.5962982400000001
1866,4,X.O....X.,O,6,1,0.19039999999999996,0.35231999999999997
1866,5,X.O...OX.,X,5,-1,0.2,-0.03999999999999998
1866,6,X.O..XOX.,O,4,1,0.0,0.2
1867,1,.........,X,4,0,0.3873659873423845,0.30989278987390756
1867,2,....X....,O,0,0,-0.33273232623047116,-0.2661858609843769
1867,3,O...X....,X,3,0,0.3875745316207676,0.31005962529661407
1867,4,O..XX....,O,5,0,-0.14617186349875202,-0.11693749079900162
1867,5,O..XXO...,X,1,0,0.15496795652096002,0.12397436521676801
1867,6,OX.XXO...,O,7,0,-0.04194304000000001,-0.03355443200000001
1867,7,OX.XXO.O.,X,2,0,0.0,0.0
1867,8,OXXXXO.O.,O,6,0,0.0,0.0
1867,9,OXXXXOOO.,X,8,0,0.0,0.0
1868,1,.........,X,4,0,0.30989278987390756,0.24791423189912604
1868,2,....X....,O,0,0,-0.2661858609843769,-0.21294868878750153
1868,3,O...X....,X,3,0,0.31005962529661407,0.24804770023729125
1868,4,O..XX....,O,5,0,-0.11693749079900162,-0.0935499926392013
1868,5,O..XXO...,X,1,0,0.12397436521676801,0.0991794921734144
1868,6,OX.XXO...,O,6,0,-0.488,-0.39039999999999997
1868,7,OX.XXOO..,X,2,0,0.0,0.0
1868,8,OXXXXOO..,O,7,0,0.0,0.0
1868,9,OXXXXOOO.,X,8,0,0.0,0.0
1869,1,.........,X,4,0,0.24791423189912604,0.19833138551930082
1869,2,....X....,O,0,0,-0.21294868878750153,-0.17035895103000123
1869,3,O...X....,X,3,0,0.24804770023729125,0.198438160189833
1869,4,O..XX....,O,5,0,-0.0935499926392013,-0.07483999411136104
1869,5,O..XXO...,X,1,0,0.0991794921734144,0.07934359373873152
1869,6,OX.XXO...,O,7,0,-0.03355443200000001,-0.026843545600000008
1869,7,OX.XXO.O.,X,6,0,0.07549747200000001,0.06039797760000001
1869,8,OX.XXOXO.,O,2,0,0.0,0.0
1869,9,OXOXXOXO.,X,8,0,0.0,0.0
1870,1,.........,X,4,1,0.19833138551930082,0.35866510841544064
1870,2,....X....,O,0,-1,-0.17035895103000123,-0.336287160824001
1870,3,O...X....,X,3,1,0.198438160189833,0.3587505281518664
1870,4,O..XX....,O,1,-1,-0.50848,-0.606784
1870,5,OO.XX....,X,5,1,0.5904,0.67232
1871,1,.........,X,1,0,-0.19115307286997188,-0.1529224582959775
1871,2,.X.......,O,4,0,0.1512525431674327,0.12100203453394616
1871,3,.X..O....,X,6,0,-0.01838591286181888,-0.014708730289455105
1871,4,.X..O.X..,O,0,0,0.113901568,0.09112125439999999
1871,5,OX..O.X..,X,8,0,0.013743895347200002,0.010995116277760002
1871,6,OX..O.X.X,O,5,0,-0.2,-0.16
1871,7,OX..OOX.X,X,3,0,0.0,0.0
1871,8,OX.XOOX.X,O,7,0,0.0,0.0
1871,9,OX.XOOXOX,X,2,0,0.0,0.0
1872,1,.........,X,4,0,0.35866510841544064,0.2869320867323525
1872,2,....X....,O,2,0,-0.6664340045055464,-0.5331472036044371
1872,3,..O.X....,X,1,0,0.83222784,0.6657822720000001
1872,4,.XO.X....,O,3,0,-0.36000000000000004,-0.28800000000000003
1872,5,.XOOX....,X,8,0,0.36000000000000004,0.28800000000000003
1872,6,.XOOX...X,O,7,0,-0.2,-0.16
1872,7,.XOOX..OX,X,5,0,0.2,0.16
1872,8,.XOOXX.OX,O,0,0,0.0,0.0
1872,9,OXOOXX.OX,X,6,0,0.0,0.0
1873,1,.........,X,4,0,0.2869320867323525,0.229545669385882
1873,2,....X....,O,0,0,-0.336287160824001,-0.26902972865920083
1873,3,O...X....,X,3,0,0.3587505281518664,0.28700042252149316
1873,4,O..XX....,O,5,0,-0.07483999411136104,-0.059871995289088834
1873,5,O..XXO...,X,1,0,0.07934359373873152,0.06347487499098523
1873,6,OX.XXO...,O,7,0,-0.026843545600000008,-0.021474836480000006
1873,7,OX.XXO.O.,X,6,0,0.06039797760000001,0.04831838208000001
1873,8,OX.XXOXO.,O,2,0,0.0,0.0
1873,9,OXOXXOXO.,X,8,0,0.0,0.0
1874,1,.........,X,4,1,0.229545669385882,0.38363653550870563
1874,2,....X....,O,0,-1,-0.26902972865920083,-0.4152237829273607
1874,3,O...X....,X,3,1,0.28700042252149316,0.42960033801719455
1874,4,O..XX....,O,5,-1,-0.059871995289088834,-0.24789759623127106
1874,5,O..XXO...,X,1,1,0.06347487499098523,0.25077989999278816
1874,6,OX.XXO...,O,8,-1,-0.36000000000000004,-0.488
1874,7,OX.XXO..O,X,2,1,0.36000000000000004,0.488
1874,8,OXXXXO..O,O,6,-1,-0.2,-0.36000000000000004
1874,9,OXXXXOO.O,X,7,1,0.5904,0.67232
1875,1,.........,X,0,0,-0.3763739850004404,-0.3010991880003523
1875,2,X........,O,2,0,0.22037901383474018,0.17630321106779215
1875,3,X.O......,X,6,0,0.11827691310940158,0.09462153048752127
1875,4,X.O...X..,O,3,0,0.012428799999999962,0.009943039999999969
1875,5,X.OO..X..,X,5,0,0.2,0.16
1875,6,X.OO.XX..,O,7,0,-0.2,-0.16
1875,7,X.OO.XXO.,X,8,0,0.2,0.16
1875,8,X.OO.XXOX,O,4,0,0.0,0.0
1875,9,X.OOOXXOX,X,1,0,0.0,0.0
1876,1,.........,X,4,-1,0.38363653550870563,0.10690922840696448
1876,2,....X....,O,1,1,-0.7503602816726828,-0.40028822533814623
1876,3,.O..X....,X,7,-1,0.7077479168671743,0.3661983334937394
1876,4,.O..X..X.,O,2,1,-0.2,0.03999999999999998
1876,5,.OO.X..X.,X,5,-1,0.0,-0.2
1876,6,.OO.XX.X.,O,0,1,0.0,0.2
1877,1,.........,X,4,1,0.10690922840696448,0.2855273827255716
1877,2,....X....,O,0,-1,-0.4152237829273607,-0.5321790263418885
1877,3,O...X....,X,3,1,0.42960033801719455,0.5436802704137557
1877,4,O..XX....,O,8,-1,-0.5904,-0.67232
1877,5,O..XX...O,X,5,1,0.5904,0.67232
1878,1,.........,X,4,-1,0.2855273827255716,0.028421906180457257
1878,2,....X....,O,6,1,-0.38040251026133043,-0.10432200820906434
1878,3,....X.O..,X,0,-1,0.23470581759999998,-0.012235345920000057
1878,4,X...X.O..,O,8,1,-0.04737280000000005,0.16210175999999996
1878,5,X...X.O.O,X,2,-1,-0.03999999999999998,-0.23199999999999998
1878,6,X.X.X.O.O,O,7,1,0.36000000000000004,0.488
1879,1,.........,X,4,1,0.028421906180457257,0.22273752494436583
1879,2,....X....,O,0,-1,-0.5321790263418885,-0.6257432210735108
1879,3,O...X....,X,3,1,0.5436802704137557,0.6349442163310045
1879,4,O..XX....,O,6,-1,-0.488,-0.5904
1879,5,O..XX.O..,X,7,1,0.67232,0.7378560000000001
1879,6,O..XX.OX.,O,8,-1,-0.2,-0.36000000000000004
1879,7,O..XX.OXO,X,2,1,0.36000000000000004,0.488
1879,8,O.XXX.OXO,O,5,-1,-0.36000000000000004,-0.488
1879,9,O.XXXOOXO,X,1,1,0.5904,0.67232
1880,1,.........,X,0,0,-0.3010991880003523,-0.24087935040028183
1880,2,X........,O,2,0,0.17630321106779215,0.14104256885423372
1880,3,X.O......,X,6,0,0.09462153048752127,0.07569722439001701
1880,4,X.O...X..,O,3,0,0.009943039999999969,0.007954431999999975
1880,5,X.OO..X..,X,5,0,0.16,0.128
1880,6,X.OO.XX..,O,8,0,0.0,0.0
1880,7,X.OO.XX.O,X,7,0,0.0,0.0
1880,8,X.OO.XXXO,O,1,0,0.0,0.0
1880,9,XOOO.XXXO,X,4,0,0.0,0.0
1881,1,.........,X,0,1,-0.24087935040028183,0.0072965196797745435
1881,2,X........,O,2,-1,0.14104256885423372,-0.087165944916613
1881,3,X.O......,X,6,1,0.07569722439001701,0.26055777951201364
1881,4,X.O...X..,O,8,-1,-0.06559999999999999,-0.25248000000000004
1881,5,X.O...X.O,X,3,1,0.5904,0.67232
1882,1,.........,X,4,-1,0.22273752494436583,-0.02180998004450732
1882,2,....X....,O,6,1,-0.10432200820906434,0.11654239343274853
1882,3,....X.O..,X,3,-1,0.20899847899695154,-0.032801216802438776
1882,4,...XX.O..,O,8,1,-0.030962102112207512,0.175230318310234
1882,5,...XX.O.O,X,7,-1,0.344552177664,0.07564174213120001
1882,6,...XX.OXO,O,5,1,-0.128,0.09760000000000002
1882,7,...XXOOXO,X,0,-1,0.0,-0.2
1882,8,X..XXOOXO,O,2,1,0.2,0.36000000000000004
1883,1,.........,X,0,1,0.0072965196797745435,0.20583721574381966
1883,2,X........,O,2,-1,-0.087165944916613,-0.2697327559332904
1883,3,X.O......,X,6,1,0.26055777951201364,0.4084462236096109
1883,4,X.O...X..,O,8,-1,-0.25248000000000004,-0.401984
1883,5,X.O...X.O,X,3,1,0.67232,0.7378560000000001
1884,1,.........,X,0,1,0.20583721574381966,0.36466977259505573
1884,2,X........,O,2,-1,-0.2697327559332904,-0.4157862047466323
1884,3,X.O......,X,6,1,0.4084462236096109,0.5267569788876887
1884,4,X.O...X..,O,1,-1,-0.2,-0.36000000000000004
1884,5,XOO...X..,X,7,1,0.2,0.36000000000000004
1884,6,XOO...XX.,O,4,-1,0.0,-0.2
1884,7,XOO.O.XX.,X,8,1,0.2,0.36000000000000004
1885,1,.........,X,0,1,0.36466977259505573,0.4917358180760446
1885,2,X........,O,8,-1,-0.391590872711168,-0.5132726981689344
1885,3,X.......O,X,5,1,0.391590872711168,0.5132726981689344
1885,4,X....X..O,O,6,-1,-0.2,-0.36000000000000004
1885,5,X....XO.O,X,1,1,0.36000000000000004,0.488
1885,6,XX...XO.O,O,3,-1,-0.2,-0.36000000000000004
1885,7,XX.O.XO.O,X,7,1,0.0,0.2
1885,8,XX.O.XOXO,O,2,-1,0.0,-0.2
1885,9,XXOO.XOXO,X,4,1,0.2,0.36000000000000004
1886,1,.........,X,6,0,-0.17935735504814165,-0.1434858840385133
1886,2,......X..,O,4,0,0.21943732268737665,0.17554985814990132
1886,3,....O.X..,X,1,0,0.0,0.0
1886,4,.X..O.X..,O,0,0,0.09112125439999999,0.07289700351999999
1886,5,OX..O.X..,X,8,0,0.010995116277760002,0.008796093022208
1886,6,OX..O.X.X,O,2,0,0.0,0.0
1886,7,OXO.O.X.X,X,5,0,0.021474836480000006,0.017179869184000003
1886,8,OXO.OXX.X,O,7,0,0.0,0.0
1886,9,OXO.OXXOX,X,3,0,0.0,0.0
1887,1,.........,X,0,-1,0.4917358180760446,0.1933886544608357
1887,2,X........,O,1,1,-0.39674067271679997,-0.11739253817343998
1887,3,XO.......,X,8,-1,0.43222784,0.145782272
1887,4,XO......X,O,4,1,0.03999999999999998,0.23199999999999998
1887,5,XO..O...X,X,6,-1,0.36000000000000004,0.08800000000000002
1887,6,XO..O.X.X,O,3,1,0.0,0.2
1887,7,XO.OO.X.X,X,2,-1,0.0,-0.2
1887,8,XOXOO.X.X,O,7,1,0.0,0.2
1888,1,.........,X,6,0,-0.1434858840385133,-0.11478870723081065
1888,2,......X..,O,4,0,0.17554985814990132,0.14043988651992106
1888,3,....O.X..,X,1,0,0.0,0.0
1888,4,.X..O.X..,O,0,0,0.07289700351999999,0.05831760281599999
1888,5,OX..O.X..,X,8,0,0.008796093022208,0.007036874417766401
1888,6,OX..O.X.X,O,2,0,0.0,0.0
1888,7,OXO.O.X.X,X,5,0,0.017179869184000003,0.013743895347200002
1888,8,OXO.OXX.X,O,7,0,0.0,0.0
1888,9,OXO.OXXOX,X,3,0,0.0,0.0
1889,1,.........,X,0,1,0.1933886544608357,0.35471092356866857
1889,2,X........,O,1,-1,-0.11739253817343998,-0.293914030538752
1889,3,XO.......,X,8,1,0.145782272,0.3166258176
1889,4,XO......X,O,4,-1,0.23199999999999998,-0.014400000000000024
1889,5,XO..O...X,X,6,1,0.08800000000000002,0.27040000000000003
1889,6,XO..O.X.X,O,3,-1,0.2,-0.03999999999999998
1889,7,XO.OO.X.X,X,7,1,0.0,0.2
1890,1,.........,X,0,-1,0.35471092356866857,0.08376873885493485
1890,2,X........,O,1,1,-0.293914030538752,-0.035131224431001584
1890,3,XO.......,X,8,-1,0.3166258176,0.05330065408000001
1890,4,XO......X,O,4,1,-0.014400000000000024,0.18847999999999998
1890,5,XO..O...X,X,7,-1,0.0,-0.2
1890,6,XO..O..XX,O,6,1,0.0,0.2
1890,7,XO..O.OXX,X,5,-1,0.0,-0.2
1890,8,XO..OXOXX,O,2,1,0.36000000000000004,0.488
1891,1,.........,X,0,1,0.08376873885493485,0.2670149910839479
1891,2,X........,O,5,-1,-0.7992908095487999,-0.8394326476390399
1891,3,X....O...,X,2,1,0.5854847999999999,0.66838784
1891,4,X.X..O...,O,8,-1,-0.36000000000000004,-0.488
1891,5,X.X..O..O,X,6,1,0.36000000000000004,0.488
1891,6,X.X..OX.O,O,3,-1,-0.36000000000000004,-0.488
1891,7,X.XO.OX.O,X,1,1,0.5904,0.67232
1892,1,.........,X,0,1,0.2670149910839479,0.41361199286715833
1892,2,X........,O,1,-1,-0.035131224431001584,-0.22810497954480127
1892,3,XO.......,X,8,1,0.05330065408000001,0.242640523264
1892,4,XO......X,O,4,-1,0.18847999999999998,-0.04921600000000004
1892,5,XO..O...X,X,6,1,0.27040000000000003,0.41632
1892,6,XO..O.X.X,O,3,-1,-0.03999999999999998,-0.23199999999999998
1892,7,XO.OO.X.X,X,7,1,0.2,0.36000000000000004
1893,1,.........,X,0,-1,0.41361199286715833,0.13088959429372665
1893,2,X........,O,1,1,-0.22810497954480127,0.017516016364159004
1893,3,XO.......,X,8,-1,0.242640523264,-0.005887581388800023
1893,4,XO......X,O,4,1,-0.04921600000000004,0.16062719999999997
1893,5,XO..O...X,X,6,-1,0.41632,0.133056
1893,6,XO..O.X.X,O,7,1,0.0,0.2
1894,1,.........,X,0,-1,0.13088959429372665,-0.0952883245650187
1894,2,X........,O,4,1,-0.756730368,-0.4053842944
1894,3,X...O....,X,1,-1,0.67232,0.337856
1894,4,XX..O....,O,2,1,0.304527560704,0.4436220485632
1894,5,XXO.O....,X,6,-1,-0.23280076800000002,-0.3862406144
1894,6,XXO.O.X..,O,3,1,0.38432,0.507456
1894,7,XXOOO.X..,X,7,-1,-0.328,-0.46240000000000003
1894,8,XXOOO.XX.,O,5,1,0.36000000000000004,0.488
1895,1,.........,X,4,-1,-0.02180998004450732,-0.21744798403560586
1895,2,....X....,O,6,1,0.11654239343274853,0.29323391474619886
1895,3,....X.O..,X,2,-1,0.04897024,-0.160823808
1895,4,..X.X.O..,O,5,1,0.0,0.2
1895,5,..X.XOO..,X,1,-1,0.0,-0.2
1895,6,.XX.XOO..,O,7,1,0.0,0.2
1895,7,.XX.XOOO.,X,3,-1,0.0,-0.2
1895,8,.XXXXOOO.,O,8,1,0.0,0.2
1896,1,.........,X,0,0,-0.0952883245650187,-0.07623065965201496
1896,2,X........,O,2,0,-0.4157862047466323,-0.33262896379730583
