game,agent_mark,ply,board,player,action,after
456,X,4,.XXO.....,O,4,.XXOO....
456,X,5,.XXOO....,X,7,.XXOO..X.
456,X,6,.XXOO..X.,O,5,.XXOOO.X.
457,O,1,.........,X,2,..X......
457,O,2,..X......,O,8,..X.....O
457,O,3,..X.....O,X,1,.XX.....O
457,O,4,.XX.....O,O,6,.XX...O.O
457,O,5,.XX...O.O,X,5,.XX..XO.O
457,O,6,.XX..XO.O,O,7,.XX..XOOO
458,X,1,.........,X,4,....X....
458,X,2,....X....,O,6,....X.O..
458,X,3,....X.O..,X,7,....X.OX.
458,X,4,....X.OX.,O,2,..O.X.OX.
458,X,5,..O.X.OX.,X,3,..OXX.OX.
458,X,6,..OXX.OX.,O,0,O.OXX.OX.
458,X,7,O.OXX.OX.,X,1,OXOXX.OX.
459,O,1,.........,X,1,.X.......
459,O,2,.X.......,O,6,.X....O..
459,O,3,.X....O..,X,5,.X...XO..
459,O,4,.X...XO..,O,2,.XO..XO..
459,O,5,.XO..XO..,X,4,.XO.XXO..
459,O,6,.XO.XXO..,O,7,.XO.XXOO.
459,O,7,.XO.XXOO.,X,8,.XO.XXOOX
459,O,8,.XO.XXOOX,O,0,OXO.XXOOX
459,O,9,OXO.XXOOX,X,3,OXOXXXOOX
460,X,1,.........,X,2,..X......
460,X,2,..X......,O,3,..XO.....
460,X,3,..XO.....,X,1,.XXO.....
460,X,4,.XXO.....,O,7,.XXO...O.
460,X,5,.XXO...O.,X,5,.XXO.X.O.
460,X,6,.XXO.X.O.,O,8,.XXO.X.OO
460,X,7,.XXO.X.OO,X,6,.XXO.XXOO
460,X,8,.XXO.XXOO,O,0,OXXO.XXOO
460,X,9,OXXO.XXOO,X,4,OXXOXXXOO
461,O,1,.........,X,7,.......X.
461,O,2,.......X.,O,8,.......XO
461,O,3,.......XO,X,4,....X..XO
461,O,4,....X..XO,O,5,....XO.XO
461,O,5,....XO.XO,X,3,...XXO.XO
461,O,6,...XXO.XO,O,2,..OXXO.XO
462,X,1,.........,X,2,..X......
462,X,2,..X......,O,8,..X.....O
462,X,3,..X.....O,X,3,..XX....O
462,X,4,..XX....O,O,5,..XX.O..O
462,X,5,..XX.O..O,X,4,..XXXO..O
462,X,6,..XXXO..O,O,7,..XXXO.OO
462,X,7,..XXXO.OO,X,1,.XXXXO.OO
462,X,8,.XXXXO.OO,O,6,.XXXXOOOO
463,O,1,.........,X,1,.X.......
463,O,2,.X.......,O,8,.X......O
463,O,3,.X......O,X,7,.X.....XO
463,O,4,.X.....XO,O,3,.X.O...XO
463,O,5,.X.O...XO,X,4,.X.OX..XO
464,X,1,.........,X,7,.......X.
464,X,2,.......X.,O,4,....O..X.
464,X,3,....O..X.,X,5,....OX.X.
464,X,4,....OX.X.,O,8,....OX.XO
464,X,5,....OX.XO,X,6,....OXXXO
464,X,6,....OXXXO,O,2,..O.OXXXO
464,X,7,..O.OXXXO,X,0,X.O.OXXXO
464,X,8,X.O.OXXXO,O,3,X.OOOXXXO
464,X,9,X.OOOXXXO,X,1,XXOOOXXXO
465,O,1,.........,X,2,..X......
465,O,2,..X......,O,7,..X....O.
465,O,3,..X....O.,X,0,X.X....O.
465,O,4,X.X....O.,O,5,X.X..O.O.
465,O,5,X.X..O.O.,X,1,XXX..O.O.
466,X,1,.........,X,6,......X..
466,X,2,......X..,O,2,..O...X..
466,X,3,..O...X..,X,1,.XO...X..
466,X,4,.XO...X..,O,3,.XOO..X..
466,X,5,.XOO..X..,X,4,.XOOX.X..
466,X,6,.XOOX.X..,O,0,OXOOX.X..
466,X,7,OXOOX.X..,X,8,OXOOX.X.X
466,X,8,OXOOX.X.X,O,5,OXOOXOX.X
466,X,9,OXOOXOX.X,X,7,OXOOXOXXX
467,O,1,.........,X,7,.......X.
467,O,2,.......X.,O,4,....O..X.
467,O,3,....O..X.,X,3,...XO..X.
467,O,4,...XO..X.,O,5,...XOO.X.
467,O,5,...XOO.X.,X,0,X..XOO.X.
467,O,6,X..XOO.X.,O,8,X..XOO.XO
467,O,7,X..XOO.XO,X,2,X.XXOO.XO
467,O,8,X.XXOO.XO,O,1,XOXXOO.XO
467,O,9,XOXXOO.XO,X,6,XOXXOOXXO
468,X,1,.........,X,1,.X.......
468,X,2,.X.......,O,5,.X...O...
468,X,3,.X...O...,X,4,.X..XO...
468,X,4,.X..XO...,O,7,.X..XO.O.
468,X,5,.X..XO.O.,X,0,XX..XO.O.
468,X,6,XX..XO.O.,O,3,XX.OXO.O.
468,X,7,XX.OXO.O.,X,2,XXXOXO.O.
469,O,1,.........,X,7,.......X.
469,O,2,.......X.,O,0,O......X.
469,O,3,O......X.,X,4,O...X..X.
469,O,4,O...X..X.,O,5,O...XO.X.
469,O,5,O...XO.X.,X,8,O...XO.XX
469,O,6,O...XO.XX,O,2,O.O.XO.XX
469,O,7,O.O.XO.XX,X,1,OXO.XO.XX
470,X,1,.........,X,0,X........
470,X,2,X........,O,2,X.O......
470,X,3,X.O......,X,3,X.OX.....
470,X,4,X.OX.....,O,4,X.OXO....
470,X,5,X.OXO....,X,5,X.OXOX...
470,X,6,X.OXOX...,O,8,X.OXOX..O
470,X,7,X.OXOX..O,X,7,X.OXOX.XO
470,X,8,X.OXOX.XO,O,6,X.OXOXOXO
471,O,1,.........,X,7,.......X.
471,O,2,.......X.,O,5,.....O.X.
471,O,3,.....O.X.,X,4,....XO.X.
471,O,4,....XO.X.,O,0,O...XO.X.
471,O,5,O...XO.X.,X,8,O...XO.XX
471,O,6,O...XO.XX,O,2,O.O.XO.XX
471,O,7,O.O.XO.XX,X,3,O.OXXO.XX
471,O,8,O.OXXO.XX,O,1,OOOXXO.XX
472,X,1,.........,X,2,..X......
472,X,2,..X......,O,5,..X..O...
472,X,3,..X..O...,X,3,..XX.O...
472,X,4,..XX.O...,O,8,..XX.O..O
472,X,5,..XX.O..O,X,4,..XXXO..O
472,X,6,..XXXO..O,O,6,..XXXOO.O
472,X,7,..XXXOO.O,X,0,X.XXXOO.O
472,X,8,X.XXXOO.O,O,1,XOXXXOO.O
472,X,9,XOXXXOO.O,X,7,XOXXXOOXO
473,O,1,.........,X,8,........X
473,O,2,........X,O,3,...O....X
473,O,3,...O....X,X,2,..XO....X
473,O,4,..XO....X,O,6,..XO..O.X
473,O,5,..XO..O.X,X,1,.XXO..O.X
473,O,6,.XXO..O.X,O,0,OXXO..O.X
474,X,1,.........,X,6,......X..
474,X,2,......X..,O,2,..O...X..
474,X,3,..O...X..,X,7,..O...XX.
474,X,4,..O...XX.,O,1,.OO...XX.
474,X,5,.OO...XX.,X,5,.OO..XXX.
474,X,6,.OO..XXX.,O,4,.OO.OXXX.
474,X,7,.OO.OXXX.,X,0,XOO.OXXX.
474,X,8,XOO.OXXX.,O,3,XOOOOXXX.
474,X,9,XOOOOXXX.,X,8,XOOOOXXXX
475,O,1,.........,X,7,.......X.
475,O,2,.......X.,O,5,.....O.X.
475,O,3,.....O.X.,X,8,.....O.XX
475,O,4,.....O.XX,O,4,....OO.XX
475,O,5,....OO.XX,X,6,....OOXXX
476,X,1,.........,X,7,.......X.
476,X,2,.......X.,O,2,..O....X.
476,X,3,..O....X.,X,0,X.O....X.
476,X,4,X.O....X.,O,4,X.O.O..X.
476,X,5,X.O.O..X.,X,5,X.O.OX.X.
476,X,6,X.O.OX.X.,O,6,X.O.OXOX.
477,O,1,.........,X,7,.......X.
477,O,2,.......X.,O,0,O......X.
477,O,3,O......X.,X,3,O..X...X.
477,O,4,O..X...X.,O,1,OO.X...X.
477,O,5,OO.X...X.,X,6,OO.X..XX.
477,O,6,OO.X..XX.,O,8,OO.X..XXO
477,O,7,OO.X..XXO,X,5,OO.X.XXXO
477,O,8,OO.X.XXXO,O,4,OO.XOXXXO
478,X,1,.........,X,1,.X.......
478,X,2,.X.......,O,8,.X......O
478,X,3,.X......O,X,0,XX......O
478,X,4,XX......O,O,6,XX....O.O
478,X,5,XX....O.O,X,4,XX..X.O.O
478,X,6,XX..X.O.O,O,3,XX.OX.O.O
478,X,7,XX.OX.O.O,X,5,XX.OXXO.O
478,X,8,XX.OXXO.O,O,7,XX.OXXOOO
479,O,1,.........,X,8,........X
479,O,2,........X,O,1,.O......X
479,O,3,.O......X,X,7,.O.....XX
479,O,4,.O.....XX,O,2,.OO....XX
479,O,5,.OO....XX,X,5,.OO..X.XX
479,O,6,.OO..X.XX,O,6,.OO..XOXX
479,O,7,.OO..XOXX,X,3,.OOX.XOXX
479,O,8,.OOX.XOXX,O,0,OOOX.XOXX
480,X,1,.........,X,4,....X....
480,X,2,....X....,O,7,....X..O.
480,X,3,....X..O.,X,8,....X..OX
480,X,4,....X..OX,O,1,.O..X..OX
480,X,5,.O..X..OX,X,6,.O..X.XOX
480,X,6,.O..X.XOX,O,2,.OO.X.XOX
480,X,7,.OO.X.XOX,X,3,.OOXX.XOX
480,X,8,.OOXX.XOX,O,0,OOOXX.XOX
481,O,1,.........,X,8,........X
481,O,2,........X,O,3,...O....X
481,O,3,...O....X,X,2,..XO....X
481,O,4,..XO....X,O,0,O.XO....X
481,O,5,O.XO....X,X,6,O.XO..X.X
481,O,6,O.XO..X.X,O,5,O.XO.OX.X
481,O,7,O.XO.OX.X,X,4,O.XOXOX.X
482,X,1,.........,X,8,........X
482,X,2,........X,O,1,.O......X
482,X,3,.O......X,X,0,XO......X
482,X,4,XO......X,O,5,XO...O..X
482,X,5,XO...O..X,X,6,XO...OX.X
482,X,6,XO...OX.X,O,2,XOO..OX.X
482,X,7,XOO..OX.X,X,3,XOOX.OX.X
483,O,1,.........,X,0,X........
483,O,2,X........,O,3,X..O.....
483,O,3,X..O.....,X,8,X..O....X
483,O,4,X..O....X,O,2,X.OO....X
483,O,5,X.OO....X,X,6,X.OO..X.X
483,O,6,X.OO..X.X,O,4,X.OOO.X.X
483,O,7,X.OOO.X.X,X,1,XXOOO.X.X
483,O,8,XXOOO.X.X,O,5,XXOOOOX.X
484,X,1,.........,X,6,......X..
484,X,2,......X..,O,0,O.....X..
484,X,3,O.....X..,X,8,O.....X.X
484,X,4,O.....X.X,O,2,O.O...X.X
484,X,5,O.O...X.X,X,4,O.O.X.X.X
484,X,6,O.O.X.X.X,O,3,O.OOX.X.X
484,X,7,O.OOX.X.X,X,7,O.OOX.XXX
485,O,1,.........,X,5,.....X...
485,O,2,.....X...,O,0,O....X...
485,O,3,O....X...,X,1,OX...X...
485,O,4,OX...X...,O,7,OX...X.O.
485,O,5,OX...X.O.,X,3,OX.X.X.O.
485,O,6,OX.X.X.O.,O,6,OX.X.XOO.
485,O,7,OX.X.XOO.,X,2,OXXX.XOO.
485,O,8,OXXX.XOO.,O,4,OXXXOXOO.
485,O,9,OXXXOXOO.,X,8,OXXXOXOOX
486,X,1,.........,X,2,..X......
486,X,2,..X......,O,3,..XO.....
486,X,3,..XO.....,X,7,..XO...X.
486,X,4,..XO...X.,O,4,..XOO..X.
486,X,5,..XOO..X.,X,1,.XXOO..X.
486,X,6,.XXOO..X.,O,6,.XXOO.OX.
486,X,7,.XXOO.OX.,X,8,.XXOO.OXX
486,X,8,.XXOO.OXX,O,0,OXXOO.OXX
487,O,1,.........,X,3,...X.....
487,O,2,...X.....,O,6,...X..O..
487,O,3,...X..O..,X,5,...X.XO..
487,O,4,...X.XO..,O,0,O..X.XO..
487,O,5,O..X.XO..,X,8,O..X.XO.X
487,O,6,O..X.XO.X,O,2,O.OX.XO.X
487,O,7,O.OX.XO.X,X,7,O.OX.XOXX
487,O,8,O.OX.XOXX,O,4,O.OXOXOXX
488,X,1,.........,X,2,..X......
488,X,2,..X......,O,7,..X....O.
488,X,3,..X....O.,X,6,..X...XO.
488,X,4,..X...XO.,O,8,..X...XOO
488,X,5,..X...XOO,X,4,..X.X.XOO
489,O,1,.........,X,5,.....X...
489,O,2,.....X...,O,3,...O.X...
489,O,3,...O.X...,X,6,...O.XX..
489,O,4,...O.XX..,O,8,...O.XX.O
489,O,5,...O.XX.O,X,2,..XO.XX.O
489,O,6,..XO.XX.O,O,1,.OXO.XX.O
489,O,7,.OXO.XX.O,X,4,.OXOXXX.O
490,X,1,.........,X,6,......X..
490,X,2,......X..,O,8,......X.O
490,X,3,......X.O,X,1,.X....X.O
490,X,4,.X....X.O,O,0,OX....X.O
490,X,5,OX....X.O,X,4,OX..X.X.O
490,X,6,OX..X.X.O,O,5,OX..XOX.O
490,X,7,OX..XOX.O,X,3,OX.XXOX.O
490,X,8,OX.XXOX.O,O,2,OXOXXOX.O
491,O,1,.........,X,0,X........
491,O,2,X........,O,7,X......O.
491,O,3,X......O.,X,1,XX.....O.
491,O,4,XX.....O.,O,6,XX....OO.
491,O,5,XX....OO.,X,5,XX...XOO.
491,O,6,XX...XOO.,O,3,XX.O.XOO.
491,O,7,XX.O.XOO.,X,4,XX.OXXOO.
491,O,8,XX.OXXOO.,O,8,XX.OXXOOO
492,X,1,.........,X,2,..X......
492,X,2,..X......,O,1,.OX......
492,X,3,.OX......,X,8,.OX.....X
492,X,4,.OX.....X,O,0,OOX.....X
492,X,5,OOX.....X,X,6,OOX...X.X
492,X,6,OOX...X.X,O,5,OOX..OX.X
492,X,7,OOX..OX.X,X,4,OOX.XOX.X
493,O,1,.........,X,1,.X.......
493,O,2,.X.......,O,4,.X..O....
493,O,3,.X..O....,X,2,.XX.O....
493,O,4,.XX.O....,O,8,.XX.O...O
493,O,5,.XX.O...O,X,6,.XX.O.X.O
493,O,6,.XX.O.X.O,O,0,OXX.O.X.O
494,X,1,.........,X,7,.......X.
494,X,2,.......X.,O,4,....O..X.
494,X,3,....O..X.,X,1,.X..O..X.
494,X,4,.X..O..X.,O,6,.X..O.OX.
494,X,5,.X..O.OX.,X,2,.XX.O.OX.
494,X,6,.XX.O.OX.,O,8,.XX.O.OXO
494,X,7,.XX.O.OXO,X,0,XXX.O.OXO
495,O,1,.........,X,3,...X.....
495,O,2,...X.....,O,5,...X.O...
495,O,3,...X.O...,X,0,X..X.O...
495,O,4,X..X.O...,O,4,X..XOO...
495,O,5,X..XOO...,X,8,X..XOO..X
495,O,6,X..XOO..X,O,1,XO.XOO..X
495,O,7,XO.XOO..X,X,6,XO.XOOX.X
496,X,1,.........,X,4,....X....
496,X,2,....X....,O,1,.O..X....
496,X,3,.O..X....,X,2,.OX.X....
496,X,4,.OX.X....,O,6,.OX.X.O..
496,X,5,.OX.X.O..,X,8,.OX.X.O.X
496,X,6,.OX.X.O.X,O,3,.OXOX.O.X
496,X,7,.OXOX.O.X,X,7,.OXOX.OXX
496,X,8,.OXOX.OXX,O,0,OOXOX.OXX
497,O,1,.........,X,2,..X......
497,O,2,..X......,O,6,..X...O..
497,O,3,..X...O..,X,1,.XX...O..
497,O,4,.XX...O..,O,0,OXX...O..
497,O,5,OXX...O..,X,4,OXX.X.O..
497,O,6,OXX.X.O..,O,8,OXX.X.O.O
497,O,7,OXX.X.O.O,X,3,OXXXX.O.O
497,O,8,OXXXX.O.O,O,7,OXXXX.OOO
498,X,1,.........,X,5,.....X...
498,X,2,.....X...,O,7,.....X.O.
498,X,3,.....X.O.,X,0,X....X.O.
498,X,4,X....X.O.,O,3,X..O.X.O.
498,X,5,X..O.X.O.,X,6,X..O.XXO.
498,X,6,X..O.XXO.,O,2,X.OO.XXO.
498,X,7,X.OO.XXO.,X,4,X.OOXXXO.
498,X,8,X.OOXXXO.,O,8,X.OOXXXOO
498,X,9,X.OOXXXOO,X,1,XXOOXXXOO
499,O,1,.........,X,0,X........
499,O,2,X........,O,8,X.......O
499,O,3,X.......O,X,7,X......XO
499,O,4,X......XO,O,1,XO.....XO
499,O,5,XO.....XO,X,6,XO....XXO
499,O,6,XO....XXO,O,3,XO.O..XXO
499,O,7,XO.O..XXO,X,4,XO.OX.XXO
499,O,8,XO.OX.XXO,O,5,XO.OXOXXO
499,O,9,XO.OXOXXO,X,2,XOXOXOXXO
